viajero_id,fecha_llegada,tipo_viajero,edad,tamaño_grupo,duracion_estancia,gasto_total,gasto_diario_promedio,gasto_alimentacion,gasto_hospedaje,gasto_actividades,actividades_preferidas,factor_estacional,mes,año,temporada
viajero_002974,2025-07-23,lujo,43,2,5,231014.34,46202.87,76011.3,92760.79,62242.25,"hoteles_lujo,restaurantes_exclusivos,spas_premium",1.8,7,2025,verano
viajero_002975,2024-08-18,gastronomico,34,1,3,8987.04,2995.68,3970.42,4042.28,974.34,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",1.54,8,2024,verano
viajero_002976,2024-03-31,gastronomico,34,4,4,36087.64,9021.91,14962.52,11726.83,9398.29,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",0.99,3,2024,primavera
viajero_002977,2025-04-01,romantico,50,2,3,21057.51,7019.17,6951.1,8505.15,5601.25,"hoteles_boutique,restaurantes_romanticos,spas",1.125,4,2025,primavera
viajero_002978,2020-07-28,cultural,64,1,7,17178.33,2454.05,4309.36,5647.25,7221.73,"museos,sitios_historicos,tours_culturales,teatros",1.4,7,2020,verano
viajero_002979,2025-07-14,romantico,41,2,3,42052.24,14017.41,14034.32,17782.08,10235.84,"hoteles_boutique,restaurantes_romanticos,spas",1.575,7,2025,verano
viajero_002980,2024-03-11,familiar,39,5,5,74221.59,14844.32,26499.6,22712.71,25009.28,"parques_tematicos,museos,playas,restaurantes_familiares",0.99,3,2024,primavera
viajero_002981,2023-08-29,mochilero,22,3,16,55041.24,3440.08,20210.33,12592.57,22238.35,"hostales,transporte_publico,comida_local",1.505,8,2023,verano
viajero_002982,2023-02-27,gastronomico,43,2,2,10859.38,5429.69,5802.82,4567.81,488.75,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",0.752,2,2023,invierno
viajero_002983,2020-01-30,familiar,27,3,6,42314.37,7052.4,10778.74,15284.01,16251.63,"parques_tematicos,museos,playas,restaurantes_familiares",0.8,1,2020,invierno
viajero_002984,2020-10-25,familiar,26,5,3,37240.27,12413.42,12065.12,12477.73,12697.42,"parques_tematicos,museos,playas,restaurantes_familiares",0.9,10,2020,otoño
viajero_002985,2021-10-15,familiar,30,5,3,29609.96,9869.99,11698.72,10057.41,7853.83,"parques_tematicos,museos,playas,restaurantes_familiares",0.922,10,2021,otoño
viajero_002986,2022-08-14,aventura,26,3,9,59381.14,6597.9,16937.52,25098.04,17345.58,"deportes_extremos,senderismo,tours_naturaleza",1.785,8,2022,verano
viajero_002987,2023-03-30,lujo,38,4,8,297645.99,37205.75,91916.88,176260.64,29468.47,"hoteles_lujo,restaurantes_exclusivos,spas_premium",1.183,3,2023,primavera
viajero_002988,2025-08-26,cultural,35,3,9,91125.16,10125.02,24551.73,28604.94,37968.49,"museos,sitios_historicos,tours_culturales,teatros",1.463,8,2025,verano
viajero_002989,2025-09-18,cultural,45,1,9,17304.23,1922.69,6660.2,6052.78,4591.26,"museos,sitios_historicos,tours_culturales,teatros",1.35,9,2025,otoño
viajero_002990,2025-11-18,familiar,30,4,5,62240.47,12448.09,22860.86,24060.53,15319.09,"parques_tematicos,museos,playas,restaurantes_familiares",0.9,11,2025,otoño
viajero_002991,2023-02-17,familiar,27,5,6,60574.02,10095.67,18408.95,22001.74,20163.33,"parques_tematicos,museos,playas,restaurantes_familiares",0.752,2,2023,invierno
viajero_002992,2024-10-23,romantico,44,2,5,38493.36,7698.67,14453.61,12268.76,11771.0,"hoteles_boutique,restaurantes_romanticos,spas",0.99,10,2024,otoño
viajero_002993,2020-04-12,cultural,41,2,3,18903.57,6301.19,6596.23,6998.24,5309.11,"museos,sitios_historicos,tours_culturales,teatros",1.2,4,2020,primavera
viajero_002994,2020-05-27,negocios,33,3,1,8230.7,8230.7,2468.34,4253.06,1509.31,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.0,5,2020,primavera
viajero_002995,2021-03-25,negocios,42,3,1,16099.62,16099.62,4463.9,8838.06,2797.66,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.23,3,2021,primavera
viajero_002996,2020-01-27,negocios,48,1,1,4929.39,4929.39,1776.08,2522.45,630.86,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.0,1,2020,invierno
viajero_002997,2022-10-14,negocios,55,1,1,4042.78,4042.78,1239.51,2153.86,649.41,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.365,10,2022,otoño
viajero_002998,2024-02-04,cultural,56,2,5,12772.14,2554.43,4960.58,4159.95,3651.61,"museos,sitios_historicos,tours_culturales,teatros",0.77,2,2024,invierno
viajero_002999,2022-12-30,negocios,34,2,2,9515.71,4757.86,2922.97,5551.34,1041.41,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.945,12,2022,invierno
viajero_003000,2023-03-13,familiar,25,4,3,19931.71,6643.9,6408.27,6467.63,7055.82,"parques_tematicos,museos,playas,restaurantes_familiares",0.968,3,2023,primavera
viajero_003001,2020-11-17,cultural,52,1,4,9108.05,2277.01,3233.68,3948.22,1926.15,"museos,sitios_historicos,tours_culturales,teatros",1.0,11,2020,otoño
viajero_003002,2024-12-09,negocios,34,3,3,28545.82,9515.27,9567.84,15109.64,3868.34,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.99,12,2024,invierno
viajero_003003,2020-09-16,familiar,31,3,7,73137.98,10448.28,18470.23,27624.35,27043.41,"parques_tematicos,museos,playas,restaurantes_familiares",1.0,9,2020,otoño
viajero_003004,2020-09-17,romantico,42,2,5,21493.03,4298.61,7405.52,7816.28,6271.23,"hoteles_boutique,restaurantes_romanticos,spas",1.0,9,2020,otoño
viajero_003005,2020-05-03,romantico,25,2,3,18119.1,6039.7,5377.36,6346.34,6395.4,"hoteles_boutique,restaurantes_romanticos,spas",1.2,5,2020,primavera
viajero_003006,2024-01-02,aventura,20,3,11,32774.68,2979.52,12081.9,13269.12,7423.66,"deportes_extremos,senderismo,tours_naturaleza",0.66,1,2024,invierno
viajero_003007,2022-06-23,mochilero,27,2,9,27925.65,3102.85,9896.38,6781.48,11247.79,"hostales,transporte_publico,comida_local",1.47,6,2022,verano
viajero_003008,2023-08-07,romantico,35,2,3,22730.6,7576.87,6973.22,9426.16,6331.22,"hoteles_boutique,restaurantes_romanticos,spas",1.397,8,2023,verano
viajero_003009,2023-12-15,aventura,31,1,10,15923.96,1592.4,4659.26,6971.41,4293.29,"deportes_extremos,senderismo,tours_naturaleza",0.86,12,2023,invierno
viajero_003010,2023-07-01,gastronomico,53,3,2,30434.23,15217.12,14341.53,9528.02,6564.69,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",1.612,7,2023,verano
viajero_003011,2021-02-27,familiar,33,3,3,13206.14,4402.05,4187.58,4851.49,4167.08,"parques_tematicos,museos,playas,restaurantes_familiares",0.717,2,2021,invierno
viajero_003012,2024-10-10,familiar,30,4,5,67811.18,13562.24,25551.4,21973.0,20286.78,"parques_tematicos,museos,playas,restaurantes_familiares",0.99,10,2024,otoño
viajero_003013,2024-03-25,aventura,34,1,14,12498.1,892.72,3185.28,5193.73,4119.1,"deportes_extremos,senderismo,tours_naturaleza",0.88,3,2024,primavera
viajero_003014,2024-03-19,negocios,47,1,2,7452.38,3726.19,2264.69,3415.63,1772.06,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.32,3,2024,primavera
viajero_003015,2024-06-09,familiar,43,5,5,111431.37,22286.27,40659.38,45337.18,25434.81,"parques_tematicos,museos,playas,restaurantes_familiares",1.65,6,2024,verano
viajero_003016,2025-06-15,familiar,26,4,6,141736.34,23622.72,52850.04,48146.72,40739.58,"parques_tematicos,museos,playas,restaurantes_familiares",1.688,6,2025,verano
viajero_003017,2020-03-23,aventura,31,3,11,26034.9,2366.81,9358.79,7838.79,8837.32,"deportes_extremos,senderismo,tours_naturaleza",0.8,3,2020,primavera
viajero_003018,2021-06-07,cultural,65,4,8,72172.02,9021.5,24355.65,31004.6,16811.77,"museos,sitios_historicos,tours_culturales,teatros",1.333,6,2021,verano
viajero_003019,2022-04-04,gastronomico,45,4,4,36789.43,9197.36,18953.97,15680.2,2155.26,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",1.155,4,2022,primavera
viajero_003020,2023-11-20,aventura,24,3,9,37345.8,4149.53,11553.23,15671.47,10121.1,"deportes_extremos,senderismo,tours_naturaleza",0.752,11,2023,otoño
viajero_003021,2020-12-03,gastronomico,31,3,2,16266.38,8133.19,6979.92,6300.89,2985.58,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",1.3,12,2020,invierno
viajero_003022,2021-11-17,aventura,28,3,5,15024.61,3004.92,4500.22,6240.65,4283.74,"deportes_extremos,senderismo,tours_naturaleza",0.717,11,2021,otoño
viajero_003023,2020-12-07,deportivo,41,1,5,11439.07,2287.81,3155.03,4708.93,3575.11,"actividades_deportivas,gimnasios,competencias",1.3,12,2020,invierno
viajero_003024,2025-01-02,aventura,24,3,10,34430.21,3443.02,12936.32,15050.05,6443.85,"deportes_extremos,senderismo,tours_naturaleza",0.675,1,2025,invierno
viajero_003025,2022-06-25,romantico,32,2,3,25721.48,8573.83,6810.28,7773.35,11137.85,"hoteles_boutique,restaurantes_romanticos,spas",1.365,6,2022,verano
viajero_003026,2021-07-06,negocios,49,3,3,36581.21,12193.74,10727.92,19290.0,6563.3,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.82,7,2021,verano
viajero_003027,2021-08-26,aventura,40,1,7,21632.91,3090.42,6179.15,7349.38,8104.37,"deportes_extremos,senderismo,tours_naturaleza",1.742,8,2021,verano
viajero_003028,2023-01-23,familiar,40,4,6,49083.43,8180.57,12550.04,15849.31,20684.08,"parques_tematicos,museos,playas,restaurantes_familiares",0.86,1,2023,invierno
viajero_003029,2024-03-08,romantico,46,2,5,23705.0,4741.0,6968.16,7912.84,8824.0,"hoteles_boutique,restaurantes_romanticos,spas",0.99,3,2024,primavera
viajero_003030,2024-05-25,lujo,55,2,9,323893.12,35988.12,105109.63,160857.72,57925.77,"hoteles_lujo,restaurantes_exclusivos,spas_premium",1.32,5,2024,primavera
viajero_003031,2020-02-12,familiar,27,5,4,48771.06,12192.76,12462.76,17193.3,19115.0,"parques_tematicos,museos,playas,restaurantes_familiares",0.7,2,2020,invierno
viajero_003032,2024-02-13,familiar,29,5,6,76786.51,12797.75,23597.71,27173.4,26015.41,"parques_tematicos,museos,playas,restaurantes_familiares",0.77,2,2024,invierno
viajero_003033,2025-07-05,romantico,48,2,5,34429.77,6885.95,13365.19,11755.81,9308.77,"hoteles_boutique,restaurantes_romanticos,spas",1.575,7,2025,verano
viajero_003034,2025-01-12,aventura,35,2,14,19319.02,1379.93,7054.58,6918.64,5345.8,"deportes_extremos,senderismo,tours_naturaleza",0.675,1,2025,invierno
viajero_003035,2021-08-29,familiar,31,5,7,197089.57,28155.65,54154.11,63688.11,79247.36,"parques_tematicos,museos,playas,restaurantes_familiares",1.742,8,2021,verano
viajero_003036,2025-09-23,mochilero,20,1,10,14700.4,1470.04,5524.15,3022.38,6153.87,"hostales,transporte_publico,comida_local",1.238,9,2025,otoño
viajero_003037,2022-04-25,familiar,39,5,6,97048.12,16174.69,26247.08,37239.15,33561.89,"parques_tematicos,museos,playas,restaurantes_familiares",1.26,4,2022,primavera
viajero_003038,2023-10-07,lujo,40,4,8,217468.16,27183.52,67882.76,95007.78,54577.62,"hoteles_lujo,restaurantes_exclusivos,spas_premium",1.183,10,2023,otoño
viajero_003039,2023-12-13,negocios,33,1,1,4837.2,4837.2,1252.31,2661.51,923.38,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.968,12,2023,invierno
viajero_003040,2023-03-08,mochilero,29,1,19,11388.62,599.4,4433.89,2016.93,4937.8,"hostales,transporte_publico,comida_local",0.968,3,2023,primavera
viajero_003041,2024-12-17,negocios,33,1,2,6820.98,3410.49,2066.6,3156.28,1598.09,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.99,12,2024,invierno
viajero_003042,2020-11-13,negocios,47,3,1,11844.48,11844.48,4310.75,6526.59,1007.13,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.2,11,2020,otoño
viajero_003043,2020-05-27,gastronomico,49,2,4,32195.74,8048.94,15591.03,13613.47,2991.24,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",1.2,5,2020,primavera
viajero_003044,2025-04-04,cultural,33,3,5,24411.36,4882.27,6281.56,8520.01,9609.79,"museos,sitios_historicos,tours_culturales,teatros",1.35,4,2025,primavera
viajero_003045,2020-04-07,familiar,33,3,5,57197.19,11439.44,20435.8,17494.24,19267.15,"parques_tematicos,museos,playas,restaurantes_familiares",1.2,4,2020,primavera
viajero_003046,2023-01-29,familiar,32,5,6,44039.57,7339.93,13293.18,19009.5,11736.89,"parques_tematicos,museos,playas,restaurantes_familiares",0.86,1,2023,invierno
viajero_003047,2022-05-20,deportivo,36,4,7,81560.9,11651.56,26427.06,27084.01,28049.83,"actividades_deportivas,gimnasios,competencias",1.26,5,2022,primavera
viajero_003048,2024-03-12,gastronomico,35,2,3,16360.29,5453.43,8527.86,5642.86,2189.56,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",0.99,3,2024,primavera
viajero_003049,2020-09-26,familiar,43,4,4,53093.92,13273.48,20814.99,18514.39,13764.54,"parques_tematicos,museos,playas,restaurantes_familiares",1.0,9,2020,otoño
viajero_003050,2022-06-09,aventura,40,3,6,37369.07,6228.18,10983.9,15749.88,10635.29,"deportes_extremos,senderismo,tours_naturaleza",1.68,6,2022,verano
viajero_003051,2022-04-29,aventura,31,3,10,40538.32,4053.83,13623.18,16078.54,10836.6,"deportes_extremos,senderismo,tours_naturaleza",1.155,4,2022,primavera
viajero_003052,2024-08-28,familiar,26,3,4,44686.27,11171.57,15375.09,15305.93,14005.25,"parques_tematicos,museos,playas,restaurantes_familiares",1.87,8,2024,verano
viajero_003053,2022-10-20,gastronomico,35,3,3,27649.36,9216.45,14197.65,11680.7,1771.01,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",1.05,10,2022,otoño
viajero_003054,2025-05-04,aventura,30,4,9,50767.99,5640.89,14343.68,15807.15,20617.17,"deportes_extremos,senderismo,tours_naturaleza",1.463,5,2025,primavera
viajero_003055,2025-11-28,aventura,23,1,14,8831.54,630.82,2503.45,3656.24,2671.85,"deportes_extremos,senderismo,tours_naturaleza",0.787,11,2025,otoño
viajero_003056,2024-12-05,negocios,44,1,3,13464.63,4488.21,4854.57,7910.22,699.84,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.99,12,2024,invierno
viajero_003057,2020-10-29,aventura,22,4,12,56064.8,4672.07,15001.29,21652.54,19410.97,"deportes_extremos,senderismo,tours_naturaleza",1.2,10,2020,otoño
viajero_003058,2020-10-04,familiar,39,5,7,66536.37,9505.2,17281.85,20737.41,28517.11,"parques_tematicos,museos,playas,restaurantes_familiares",0.9,10,2020,otoño
viajero_003059,2025-03-17,familiar,25,4,5,44927.65,8985.53,12549.74,15921.22,16456.68,"parques_tematicos,museos,playas,restaurantes_familiares",1.012,3,2025,primavera
viajero_003060,2025-12-24,lujo,63,1,3,44921.96,14973.99,14819.76,25639.51,4462.69,"hoteles_lujo,restaurantes_exclusivos,spas_premium",2.025,12,2025,invierno
viajero_003061,2022-01-05,familiar,35,5,7,52084.84,7440.69,19529.39,18993.0,13562.45,"parques_tematicos,museos,playas,restaurantes_familiares",0.84,1,2022,invierno
viajero_003062,2024-02-23,familiar,31,4,7,36033.33,5147.62,12827.14,14457.29,8748.9,"parques_tematicos,museos,playas,restaurantes_familiares",0.77,2,2024,invierno
viajero_003063,2024-09-03,familiar,31,4,4,54336.25,13584.06,13934.47,21041.56,19360.23,"parques_tematicos,museos,playas,restaurantes_familiares",1.1,9,2024,otoño
viajero_003064,2022-02-09,familiar,26,4,7,36357.25,5193.89,14464.8,12739.95,9152.5,"parques_tematicos,museos,playas,restaurantes_familiares",0.735,2,2022,invierno
viajero_003065,2025-09-19,familiar,42,3,3,29074.22,9691.41,10579.96,10829.47,7664.79,"parques_tematicos,museos,playas,restaurantes_familiares",1.125,9,2025,otoño
viajero_003066,2023-06-19,familiar,33,4,6,74006.11,12334.35,23169.52,27403.19,23433.4,"parques_tematicos,museos,playas,restaurantes_familiares",1.612,6,2023,verano
viajero_003067,2025-11-26,lujo,45,1,3,23428.27,7809.42,6443.8,10568.38,6416.1,"hoteles_lujo,restaurantes_exclusivos,spas_premium",1.125,11,2025,otoño
viajero_003068,2020-06-30,cultural,60,3,5,48240.51,9648.1,13283.25,17419.06,17538.21,"museos,sitios_historicos,tours_culturales,teatros",1.3,6,2020,verano
viajero_003069,2021-05-23,cultural,65,1,4,5784.69,1446.17,2306.89,2191.09,1286.72,"museos,sitios_historicos,tours_culturales,teatros",1.127,5,2021,primavera
viajero_003070,2025-01-12,familiar,44,5,4,33766.82,8441.7,12461.47,13013.82,8291.53,"parques_tematicos,museos,playas,restaurantes_familiares",0.9,1,2025,invierno
viajero_003071,2025-02-16,familiar,31,4,6,34400.08,5733.35,13425.17,15436.58,5538.33,"parques_tematicos,museos,playas,restaurantes_familiares",0.787,2,2025,invierno
viajero_003072,2022-11-13,gastronomico,46,4,2,20277.0,10138.5,11275.7,9064.16,-62.87,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",0.945,11,2022,otoño
viajero_003073,2024-04-09,mochilero,26,1,16,17990.4,1124.4,4687.9,3100.51,10201.98,"hostales,transporte_publico,comida_local",1.21,4,2024,primavera
viajero_003074,2021-06-24,negocios,30,1,3,7778.05,2592.68,3005.11,4538.25,234.69,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.922,6,2021,verano
viajero_003075,2021-05-16,familiar,28,5,3,32040.66,10680.22,10080.72,14408.85,7551.09,"parques_tematicos,museos,playas,restaurantes_familiares",1.127,5,2021,primavera
viajero_003076,2020-09-30,familiar,37,3,4,23130.79,5782.7,8506.06,9671.25,4953.48,"parques_tematicos,museos,playas,restaurantes_familiares",1.0,9,2020,otoño
viajero_003077,2024-04-25,romantico,22,2,3,19537.54,6512.51,5555.94,8070.7,5910.9,"hoteles_boutique,restaurantes_romanticos,spas",1.1,4,2024,primavera
viajero_003078,2024-08-31,deportivo,38,1,3,10433.0,3477.67,3224.59,4436.28,2772.13,"actividades_deportivas,gimnasios,competencias",1.54,8,2024,verano
viajero_003079,2021-11-04,negocios,51,1,2,6743.78,3371.89,1867.5,3444.45,1431.83,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.23,11,2021,otoño
viajero_003080,2023-10-04,familiar,32,3,7,67894.5,9699.21,20267.42,26500.76,21126.32,"parques_tematicos,museos,playas,restaurantes_familiares",0.968,10,2023,otoño
viajero_003081,2022-06-16,familiar,41,4,5,70142.48,14028.5,20904.53,23552.18,25685.78,"parques_tematicos,museos,playas,restaurantes_familiares",1.575,6,2022,verano
viajero_003082,2024-01-20,mochilero,19,1,9,7532.35,836.93,2633.95,1557.95,3340.45,"hostales,transporte_publico,comida_local",0.88,1,2024,invierno
viajero_003083,2021-06-10,romantico,26,2,5,36475.17,7295.03,12086.4,13181.23,11207.53,"hoteles_boutique,restaurantes_romanticos,spas",1.333,6,2021,verano
viajero_003084,2023-03-08,aventura,20,4,5,20170.44,4034.09,7636.78,8024.51,4509.15,"deportes_extremos,senderismo,tours_naturaleza",0.86,3,2023,primavera
viajero_003085,2024-12-03,negocios,32,2,2,17216.02,8608.01,5198.31,8392.79,3624.91,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.99,12,2024,invierno
viajero_003086,2021-09-23,negocios,47,2,1,8984.19,8984.19,2678.07,4304.27,2001.85,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.23,9,2021,otoño
viajero_003087,2021-04-08,romantico,36,2,2,12451.16,6225.58,4528.21,4541.95,3381.0,"hoteles_boutique,restaurantes_romanticos,spas",1.025,4,2021,primavera
viajero_003088,2021-03-04,familiar,27,3,3,16820.76,5606.92,5761.08,7464.47,3595.22,"parques_tematicos,museos,playas,restaurantes_familiares",0.922,3,2021,primavera
viajero_003089,2021-03-10,romantico,34,2,3,20487.31,6829.1,7462.62,7138.92,5885.77,"hoteles_boutique,restaurantes_romanticos,spas",0.922,3,2021,primavera
viajero_003090,2021-03-29,familiar,33,4,5,39484.84,7896.97,14324.99,12073.12,13086.72,"parques_tematicos,museos,playas,restaurantes_familiares",0.922,3,2021,primavera
viajero_003091,2023-09-08,cultural,33,4,3,19539.46,6513.15,5682.92,7373.18,6483.36,"museos,sitios_historicos,tours_culturales,teatros",1.29,9,2023,otoño
viajero_003092,2022-11-27,aventura,29,2,14,28322.54,2023.04,8411.12,10146.19,9765.23,"deportes_extremos,senderismo,tours_naturaleza",0.735,11,2022,otoño
viajero_003093,2025-03-05,cultural,33,2,8,43347.73,5418.47,12670.71,16214.82,14462.2,"museos,sitios_historicos,tours_culturales,teatros",1.125,3,2025,primavera
viajero_003094,2025-08-28,familiar,34,5,6,135408.67,22568.11,50742.69,40861.43,43804.55,"parques_tematicos,museos,playas,restaurantes_familiares",1.912,8,2025,verano
viajero_003095,2025-06-16,familiar,33,5,7,154088.02,22012.57,59678.44,57114.73,37294.86,"parques_tematicos,museos,playas,restaurantes_familiares",1.688,6,2025,verano
viajero_003096,2021-03-16,familiar,33,5,7,81233.94,11604.85,25620.37,33488.32,22125.25,"parques_tematicos,museos,playas,restaurantes_familiares",0.922,3,2021,primavera
